date,temperature_2m_max,temperature_2m_min,precipitation_sum,shortwave_radiation_sum,et0_fao_evapotranspiration,vapour_pressure_deficit_max,soil_temperature_0_to_7cm_mean
1995-08-02,30.6,25.6,8.6,13.7,2.94,1.25,29.1
1995-08-03,29.1,25.4,35.3,7.53,1.67,0.78,28.1
1995-08-04,31.3,25.5,18.4,16.1,3.45,1.31,28.8
1995-08-05,31.1,26.4,10.5,14.81,3.2,1.25,29.3
1995-08-06,31.9,25.9,12.8,14.73,3.2,1.36,29.5
1995-08-07,29.9,26,39.6,9.89,2.21,0.96,28.9
1995-08-08,29.7,25.5,10.2,8.97,2.04,0.94,28.1
1995-08-09,29.7,25.6,16.6,13.63,3.03,0.98,28.4
1995-08-10,30.3,25.7,3.3,16.5,3.52,1.12,28.9
1995-08-11,32.2,26.4,11.2,16.26,3.56,1.48,29.4
1995-08-12,32.3,26.8,6.6,13.11,3,1.31,29.2
1995-08-13,31.4,27.4,0.2,11.52,2.93,1.28,29.2
1995-08-14,33.5,27.1,2.5,22.26,5.03,2,30.5
1995-08-15,29.5,26,15.1,8.92,2.02,0.93,28.9
1995-08-16,29.9,25.4,8.4,8.77,1.95,1.1,28.1
1995-08-17,30,25.2,14.5,10.05,2.22,1.04,28.3
1995-08-18,30.9,25.2,5.2,15.48,3.42,1.34,28.7
1995-08-19,30.9,25.8,12.1,13.29,2.92,1.22,28.9
1995-08-20,30.4,25.9,7.6,12.82,2.7,1.17,28.5
1995-08-21,29.7,25.5,13.6,11.96,2.56,0.94,28.5
1995-08-22,29.3,25.2,9.7,9.49,2.1,0.8,28.1
1995-08-23,30.3,25.5,14.3,13,2.78,1.09,28.5
1995-08-24,31.7,25.3,7.3,15.11,3.27,1.43,29
1995-08-25,31.4,25.6,8.8,16.59,3.5,1.32,29.3
1995-08-26,31.9,25.9,3.8,18.5,3.92,1.53,30
1995-08-27,32.1,26,1.3,18.83,3.99,1.58,30.2
1995-08-28,31.7,26,1.2,17.15,3.71,1.55,29.9
1995-08-29,31.2,26.1,5.4,14.46,3.17,1.28,29.3
1995-08-30,30.4,25.8,3,14.31,3.22,1.11,29
1995-08-31,30.9,26.3,15.2,15.21,3.21,1.2,28.9
1995-09-01,30.2,26,4,11.15,2.52,1.16,28.2
1995-09-02,28.4,25.3,11.7,8.25,1.79,0.65,27.7
1995-09-03,28.5,25.3,27.8,7.46,1.6,0.47,27.5
1995-09-04,30.7,25.5,9.9,10.99,2.39,1.07,28
1995-09-05,29.3,25,15.5,10.28,2.23,0.91,27.9
1995-09-06,29.8,25.1,9.1,9.72,2.22,1.02,27.6
1995-09-07,32.2,25.6,2,18.95,3.99,1.56,29.1
1995-09-08,32.1,25.6,5.9,17.69,3.74,1.52,29.7
1995-09-09,32.3,25.8,2.8,17.35,3.76,1.61,29.9
1995-09-10,32.1,26,5.4,17.97,3.8,1.37,29.9
1995-09-11,31.2,25.4,4.8,18.84,3.87,1.29,29.5
1995-09-12,30.9,25.5,8.7,15.56,3.29,1.29,29.1
1995-09-13,31.4,25,4.6,16.87,3.56,1.44,29.3
1995-09-14,32,25.1,0,19.79,4.26,1.81,29.9
1995-09-15,32.9,25.7,2.5,19.85,4.21,1.8,30.2
1995-09-16,30.1,25.9,25.6,7.63,1.77,0.93,28.3
1995-09-17,28,25.2,17.5,7.85,1.74,0.57,27.3
1995-09-18,29.7,25.7,3.8,14.94,3.02,0.91,28.1
1995-09-19,31.2,25.6,3.3,13.93,2.98,1.23,28.5
1995-09-20,30.9,26,2.1,15.66,3.31,1.13,29
1995-09-21,31.7,26.1,5.2,16.44,3.44,1.24,29
1995-09-22,30.9,26,2.3,16.76,3.45,1.18,29.1
1995-09-23,31,25.6,3.4,13.33,2.8,1.31,28.8
1995-09-24,29.9,24.8,6.9,9.23,1.98,1,27.8
1995-09-25,29.6,24.9,8.6,9.44,1.98,0.98,27.3
1995-09-26,27.8,24.9,14.1,6.42,1.64,0.67,26.6
1995-09-27,28,25,15.5,7.52,1.64,0.5,26.5
1995-09-28,29.9,25,12.9,13.6,2.76,0.98,27.5
1995-09-29,29.9,24.8,1.9,12.6,2.63,1.09,27.6
1995-09-30,29.8,23.1,0,16.62,3.45,1.42,27.6
1995-10-01,31.1,23.4,0,18.88,3.92,1.68,28.2
1995-10-02,31.3,23.8,0.6,19.58,4.02,1.26,29.1
1995-10-03,31.3,24.9,0.2,17.36,3.61,1.28,29.1
1995-10-04,31.3,25,1.3,18.41,3.8,1.21,29.4
1995-10-05,31.2,24.9,1.2,17.79,3.72,1.46,29.3
1995-10-06,31.2,24.8,7.5,14.41,2.98,1.45,28.5
1995-10-07,29.6,24.5,3.7,12.35,2.57,0.85,27.9
1995-10-08,27.7,24.5,20.4,9.44,1.86,0.51,27.1
1995-10-09,28.1,24.5,14.7,6.25,1.38,0.65,26.5
1995-10-10,30.3,24.2,2.2,14.07,2.93,1.3,27.6
1995-10-11,30.2,24.2,7.2,14.59,2.99,1.16,27.7
1995-10-12,30.7,24.1,2.2,17,3.45,1.46,28.2
1995-10-13,31.2,24,0.7,17.17,3.49,1.5,28.4
1995-10-14,31.5,24.3,0.8,17.45,3.62,1.4,28.9
1995-10-15,31.9,24.7,0.9,18.29,3.79,1.54,29.1
1995-10-16,31.7,24.7,1.1,18.1,3.77,1.27,29.4
1995-10-17,31.4,24.7,0.8,17.5,3.73,1.69,29.2
1995-10-18,29.3,24.3,20.6,12.78,2.6,1.04,28.1
1995-10-19,29.8,24.1,2.5,12.41,2.58,1.2,27.6
1995-10-20,28.4,23.8,10.8,10.67,2.23,0.95,27.1
1995-10-21,28.3,23.8,7.3,9.48,1.98,0.9,26.9
1995-10-22,29.3,23.5,1.9,13.39,2.75,1.12,27.1
1995-10-23,30.3,23,0,18.22,3.75,1.68,27.4
1995-10-24,29.6,21.4,0,19.93,4.08,1.77,26.5
1995-10-25,28.4,19.2,0,20.17,4.08,1.81,25
1995-10-26,28.1,18.3,0,20.06,3.96,1.74,24.5
1995-10-27,28.6,18.9,0,19.82,3.93,1.66,24.8
1995-10-28,29.4,19.9,0,19.65,3.89,1.61,25.2
1995-10-29,29.6,19.8,0,19.13,3.81,1.78,25.3
1995-10-30,25.6,22.4,0,3.79,1.05,0.82,24.3
1995-10-31,26,22.6,10.3,7.31,1.62,0.86,24.3
1995-11-01,24.2,21.6,11.2,3.96,0.93,0.48,23.6
1995-11-02,29.4,21.3,0.1,17.14,3.51,1.68,25.1
1995-11-03,28.6,19.1,0,19.04,3.86,1.87,24.7
1995-11-04,28.3,17.6,0,19.19,3.82,1.85,23.7
1995-11-05,28.7,17.6,0,19.01,3.81,1.92,23.8
1995-11-06,29,18.3,0,18.7,3.82,2.05,23.9
1995-11-07,29.8,18.3,0,17.55,3.61,1.99,24
1995-11-08,30.8,21.9,2.8,16.11,3.44,1.62,25.9
1995-11-09,24.9,23.6,62,1.29,0.55,0.24,24.7
1995-11-10,28.7,22.8,6.1,13.52,2.7,0.96,25.8
1995-11-11,27.5,21.2,0,13.23,2.75,1.24,25.2
1995-11-12,27.1,19.1,0,17.23,3.36,1.49,24.2
1995-11-13,26.6,19.1,0.1,14.25,2.82,1.29,23.9
1995-11-14,27.9,18.6,0,16.43,3.25,1.56,23.9
1995-11-15,27.9,19.1,0,17.18,3.29,1.41,24.1
1995-11-16,28.4,20.4,0,16,3.22,1.43,24.7
1995-11-17,25.8,22,54.7,3.96,0.93,0.59,24
1995-11-18,24.8,22.1,20.9,6.01,1.22,0.37,24
1995-11-19,26.4,21,5.4,8.72,1.88,1.01,23.9
1995-11-20,27,19.7,0,13.22,2.62,1.32,23.8
1995-11-21,27.2,19.2,0,16.82,3.29,1.57,23.6
1995-11-22,26.4,17.3,0,17.37,3.35,1.71,22.6
1995-11-23,26.2,16.3,0,16.71,3.18,1.49,22.1
1995-11-24,24.5,19.3,0.2,7.75,1.72,0.92,22.3
1995-11-25,25.2,18.3,10.8,11.03,2.17,1.06,22.3
1995-11-26,25.2,16.4,0,17.23,3.22,1.46,21.7
1995-11-27,24.2,14.4,0,17.4,3.25,1.66,20.4
1995-11-28,23.9,12.4,0,17.36,3.2,1.62,19.5
1995-11-29,24,12.3,0,17.21,3.19,1.55,19.4
1995-11-30,24.9,13.2,0,17.07,3.15,1.56,19.6
1995-12-01,26.5,14.8,0,16.65,3.08,1.78,20.6
1995-12-02,25.6,15.1,0,16.44,3.16,1.72,20.9
1995-12-03,23.6,12.6,0,17.18,3.23,1.7,19.2
1995-12-04,22.8,10.9,0,17.19,3.13,1.56,18.1
1995-12-05,23.3,11,0,16.86,3.01,1.45,18.3
1995-12-06,23.9,11.8,0,16.69,3.05,1.48,18.8
1995-12-07,24.4,12.1,0,16.43,3.02,1.4,19.2
1995-12-08,24.6,13.2,0,16.34,3,1.47,19.7
1995-12-09,24.9,14.1,0,13.86,2.69,1.5,20.1
1995-12-10,25.2,13.6,0,16.25,3,1.58,20.2
1995-12-11,25.7,13.5,0,16.37,3.12,1.77,20.2
1995-12-12,26.8,14,0,16.08,3.17,1.9,20.5
1995-12-13,26.4,14.7,0,16,3.14,1.76,20.9
1995-12-14,24.8,13.7,0,16.47,3.31,1.98,20
1995-12-15,24.9,12.6,0,16.29,3.13,1.89,19.3
1995-12-16,25.8,13,0,16.22,3.12,1.82,19.8
1995-12-17,25.6,13,0,16.3,3.15,1.97,19.7
1995-12-18,26,13.1,0,16.1,3.24,1.88,19.8
1995-12-19,24.5,12.6,0,16.37,3.2,1.89,19.5
1995-12-20,25.1,12.5,0,16.26,3.14,1.75,19.4
1995-12-21,25.1,13.2,0,16.15,3.05,1.76,19.8
1995-12-22,26.3,14.6,0,15.97,2.98,1.87,20.3
1995-12-23,27.7,15.3,0,15.61,3.11,1.99,21.5
1995-12-24,26.1,15.8,0,14.48,2.73,1.58,21.8
1995-12-25,26.4,16.6,0,15.09,2.94,1.65,22.2
1995-12-26,25.2,15.2,0,15.59,3.05,1.62,21.5
1995-12-27,24.4,15.1,0,15.17,3.21,1.56,20.9
1995-12-28,23.9,13.4,0,16.23,3.24,1.69,20.2
1995-12-29,23.8,12.2,0,16.24,3.09,1.61,19.7
1995-12-30,24.3,12.5,0,16.26,3.05,1.55,19.7
1995-12-31,24.9,13.3,0,16.07,2.98,1.69,20.2
1996-01-01,25.5,14.2,0,15.85,3.05,1.75,20.8
1996-01-02,25.6,14.9,0,14.26,2.83,1.63,21.5
1996-01-03,26.1,15.5,0,16.03,3.03,1.78,21.9
1996-01-04,25,16.1,0,12.92,2.48,1.44,21.9
1996-01-05,25,15.7,0,15.33,2.94,1.55,21.9
1996-01-06,24.9,13.6,0,14.79,2.91,1.64,21.1
1996-01-07,25.5,16.5,0,13.15,2.78,1.74,22.1
1996-01-08,25.7,15.4,0,14.62,3.08,1.83,21.7
1996-01-09,25.3,14.2,0,14.12,3.03,1.87,21
1996-01-10,25.2,13.5,0,13.92,2.67,1.84,21
1996-01-11,25.1,17.4,1.9,10.92,2.11,1.17,21.7
1996-01-12,25.5,16,0,16.45,3.18,1.78,21.6
1996-01-13,25.3,13.1,0,16.89,3.26,1.9,21
1996-01-14,25.9,15.5,0,15.69,2.89,1.74,21.3
1996-01-15,26.1,16.9,1.6,12.68,2.51,1.24,22.3
1996-01-16,27.6,17.4,0,14.78,3.15,1.88,23.2
1996-01-17,24.5,18,1,10.88,2.17,1.22,22
1996-01-18,24.1,14.9,0,12.37,2.54,1.38,21.3
1996-01-19,23.7,16,0,11.2,2.52,1.38,21.5
1996-01-20,23.3,15.1,0,13.2,2.69,1.5,20.8
1996-01-21,24.2,11.9,0,17.78,3.29,1.66,20.5
1996-01-22,24,11.7,0,18.08,3.4,1.73,20.3
1996-01-23,24.2,11.6,0,18.4,3.49,1.82,19.9
1996-01-24,26.7,11.8,0,18.3,3.58,2.18,20.6
1996-01-25,24.7,12.6,0,18.8,3.8,2.23,20.4
1996-01-26,25.6,11.7,0,18.31,3.74,2.12,20.5
1996-01-27,25.2,12.5,0,18.77,3.87,2.08,20.7
1996-01-28,25.4,11.6,0,19.11,4.01,2.29,20.4
1996-01-29,25.7,12.1,0,18.82,4.02,2.24,20.3
1996-01-30,24.7,11.3,0,19.34,4,2.19,19.8
1996-01-31,24.3,9.5,0,19.74,4.05,2.24,19.2
1996-02-01,25.1,9.7,0,19.88,3.97,2.24,19.5
1996-02-02,26.8,10.8,0,19.58,3.93,2.38,20.7
1996-02-03,27.6,12.8,0,18.88,3.86,2.3,21.9
1996-02-04,27.3,13.7,0,19.53,4.2,2.41,22.3
1996-02-05,27.4,12.8,0,19.55,3.99,2.39,22.2
1996-02-06,27.8,12.9,0,19.45,3.78,2.39,22.7
1996-02-07,28.3,14.6,0,19.28,3.73,2.39,23.7
1996-02-08,28.4,16.4,0,18.1,3.76,2.35,24.3
1996-02-09,28.8,16.1,0,18.86,3.98,2.59,24.6
1996-02-10,29.5,16.3,0,19.79,4.5,2.97,23.9
1996-02-11,28.7,15.2,0.1,18.97,4.13,2.49,24.2
1996-02-12,26.9,17.1,0,19.38,4.11,2.17,24
1996-02-13,26.2,14.5,0,20.48,4.28,2.13,23.1
1996-02-14,27.1,14.1,0,20.46,4.2,2.24,22.9
1996-02-15,27.9,13,0,20.74,4.29,2.43,23.3
1996-02-16,29,14.8,0,20.67,4.48,2.65,23.8
1996-02-17,28.6,15.2,0,21.19,4.69,2.8,23.6
1996-02-18,28.6,15.1,0,21.32,4.75,2.85,23.5
1996-02-19,30.3,14,0,21.41,4.48,3.25,23.8
1996-02-20,29.1,17.4,0.7,16.39,3.82,2.07,24.4
1996-02-21,27.1,19.5,5.4,14.12,3.15,1.5,24.2
1996-02-22,29.9,19.6,1.1,18.1,3.81,2.01,25.5
1996-02-23,30.5,20.6,0,17.46,3.84,2.59,26
1996-02-24,31.8,17.9,0,20.25,4.54,2.91,26.2
1996-02-25,33.1,22.4,0,20.6,4.88,2.98,27.8
1996-02-26,31,22.7,0,19.76,4.27,2.53,28.3
1996-02-27,30.3,20.7,0.1,17.88,3.85,2.37,27.4
1996-02-28,29.6,18.3,0,22.24,4.72,2.7,26.7
1996-02-29,30.3,18.2,0,21.3,4.55,2.58,26.8
1996-03-01,30.1,16.1,0,22.94,5.18,3.12,25.9
1996-03-02,30.7,15.9,0,22.64,5.01,2.83,26.2
1996-03-03,31.4,17.6,0,22.56,5.1,3.04,27.1
1996-03-04,30.7,19.2,0,20.8,5,2.9,27.5
1996-03-05,30.3,19.2,0.3,20.37,4.55,2.65,27.5
1996-03-06,31.1,18.8,0,19.85,4.48,2.98,27.5
1996-03-07,32.1,19.1,0,21.16,4.78,3.38,28.1
1996-03-08,34.4,21,0,22.99,5.57,4.23,29.1
1996-03-09,35,22.1,0,23.18,5.79,4.16,29.9
1996-03-10,34.3,20.7,0,22.85,5.34,4.08,30
1996-03-11,34.1,22,0,23.3,5.81,3.81,30.2
1996-03-12,35.6,22.5,0,23.62,6.5,4.48,30.6
1996-03-13,37.8,22.4,0,23.49,7.08,5.08,31.3
1996-03-14,36.4,24.1,0,23.62,6.47,4.65,32.1
1996-03-15,36.6,23.9,0,23.86,5.98,4.68,32.2
1996-03-16,36.8,24.1,0,23.61,5.79,4.54,32.5
1996-03-17,37.2,24.6,0,23.09,5.63,4.73,33.1
1996-03-18,36.6,24,0,22.85,6.14,4.63,32.9
1996-03-19,36.6,24.4,0.1,21.23,5.83,4.4,32.9
1996-03-20,36.1,24.7,1.7,22.44,5.47,3.95,32.9
1996-03-21,34.8,24,0.3,22.97,5.25,3.44,32.6
1996-03-22,35.2,24.2,0.8,23.05,5.64,3.4,32.3
1996-03-23,35.3,24.6,0.1,23.36,5.65,3.46,32.5
1996-03-24,33.9,24.2,0.2,22.54,5.03,3.59,32.4
1996-03-25,35.3,24.5,0,23.7,5.75,4.37,32.2
1996-03-26,34.1,24.1,13.2,21.05,4.94,2.75,31
1996-03-27,34.9,24.4,0,23.76,5.69,3.58,30.6
1996-03-28,33.8,25,0.2,20.48,4.85,2.57,30.4
1996-03-29,35.2,26,0,23.21,5.64,2.74,31.3
1996-03-30,35.3,26.2,0,23.16,5.82,2.69,31.7
1996-03-31,35.1,25.7,0,21.69,5.31,3.07,31.7
1996-04-01,34.3,23,1.6,24.98,6.2,4.5,31
1996-04-02,34.2,19.8,0,26.66,5.92,4.43,29.7
1996-04-03,34.2,22.1,0,24.22,5.88,3.77,30.2
1996-04-04,35.9,23.8,0,25.59,6.2,4.66,31.4
1996-04-05,36,23.6,0,24.77,6.23,4.14,31.6
1996-04-06,36.3,24.1,0.3,25.16,6.51,3.88,32.2
1996-04-07,37.6,24.7,0,24.83,6.89,4.5,32.9
1996-04-08,37.6,25.4,0.6,24.06,6.83,4.26,33.1
1996-04-09,37,25.8,0,25.2,6.17,4.55,33.8
1996-04-10,35.2,25.6,0.2,21.6,5.51,3.21,33.2
1996-04-11,34.5,25.5,0.4,23.55,5.64,3.07,33.6
1996-04-12,36.9,24.8,0.1,24.98,6.12,4.32,34.2
1996-04-13,37.3,24.1,0,23.72,6.41,4.48,34
1996-04-14,37,24.7,0,21.91,5.75,4.26,33.7
1996-04-15,37.6,24.2,0,24.39,6.14,4.8,34.2
1996-04-16,37.4,25.1,0.2,25.76,6.78,4.53,34.6
1996-04-17,36.9,25.8,0,23.75,6.23,4.13,34.2
1996-04-18,36.9,26.4,0,24.49,6.28,3.48,34.7
1996-04-19,38.7,27.2,0,25.06,6.92,4.32,35.3
1996-04-20,39.4,27.4,0.2,25.68,6.57,4.75,36.2
1996-04-21,39.2,27.2,0.2,25.86,6.5,5.2,36.5
1996-04-22,37.4,27.1,0,24.52,6.27,3.73,35.8
1996-04-23,37,25.9,17.7,24.04,6.19,3.48,35
1996-04-24,35.1,27.3,7.7,23.65,5.56,2.72,32.8
1996-04-25,34.3,25.6,6.1,22.76,4.98,2.51,31.4
1996-04-26,29.6,25.4,5,16.57,3.53,1.27,29.9
1996-04-27,30.3,22.9,1.5,17.24,3.78,1.46,29.3
1996-04-28,29.1,23.4,15.9,11.58,2.49,1.02,28.2
1996-04-29,27.6,23.2,24.3,8.18,1.73,0.7,27.2
1996-04-30,31.4,24.1,1.1,21.26,4.51,1.68,29.3
1996-05-01,34.7,26.4,0.5,21.99,5.18,2.42,30.6
1996-05-02,32.8,27,0,20.15,4.85,2,30.7
1996-05-03,33.3,26.7,0,20.92,4.98,2.18,30.6
1996-05-04,32.8,26,0.2,19.04,4.64,2.07,30.4
1996-05-05,33.9,25.7,0,23.36,5.51,2.55,30.7
1996-05-06,33.2,26,0,20.46,4.92,2.1,30.7
1996-05-07,32.7,26.2,0,15.74,3.74,1.86,30.4
1996-05-08,35.6,25.2,0,25.47,6.06,2.66,31.6
1996-05-09,37.6,27,0,26.73,7.12,3.44,32.6
1996-05-10,36.5,28,0,25.74,6.66,2.96,33
1996-05-11,35.6,27.9,0,24.65,6.23,2.53,33
1996-05-12,36,27.8,0,24.61,6.26,2.93,33.4
1996-05-13,36.4,27.5,0,24.52,6.3,2.87,33.4
1996-05-14,37.2,28.1,0,25.51,6.74,3.22,34
1996-05-15,37.3,27.8,0,24.73,6.32,3.27,34.4
1996-05-16,36.9,27.9,0.9,21.73,5.53,3.16,34.2
1996-05-17,36.7,28,0,23.75,6.19,3.18,33.8
1996-05-18,37,27.7,0.1,23.98,6.11,3.24,34.1
1996-05-19,37.2,27.6,0,25.36,6.39,3.49,34.5
1996-05-20,36.7,26.9,0,25.21,6.19,3.38,34.6
1996-05-21,35.9,27,1.2,22.68,5.57,3.15,34.4
1996-05-22,36.2,26.8,0.4,24.26,5.95,3.19,34.5
1996-05-23,35.9,27.1,0.8,23.74,6.03,2.94,34.6
1996-05-24,37.3,27.8,0,25.54,6.64,3.5,35.3
1996-05-25,38.2,28.6,0,24.78,6.61,3.49,35.9
1996-05-26,37.8,28.8,0,22.99,6.06,3.25,35.8
1996-05-27,40,28.2,0,24.79,6.83,4.91,36.6
1996-05-28,40.5,29.1,0,25.15,7.68,4.76,37.1
1996-05-29,37.5,29.1,0,24.6,6.89,3.15,36.1
1996-05-30,36.1,29.4,0.5,18.75,5.56,2.78,34.8
1996-05-31,35.7,28.8,0.2,19.34,5.39,2.66,34.7
1996-06-01,35.4,27.9,0.9,19.72,5.43,2.68,34.1
1996-06-02,36.1,28.3,0,23.37,6.53,2.79,34.5
1996-06-03,36.1,28.3,0.3,18.98,5.37,2.77,34.1
