date,temperature_2m_max,temperature_2m_min,precipitation_sum,shortwave_radiation_sum,et0_fao_evapotranspiration,vapour_pressure_deficit_max,soil_temperature_0_to_7cm_mean
2017-07-29,44.6,28.6,0,26.12,11.14,8.63,40.6
2017-07-30,44.3,28.6,0,26.31,10.79,8.54,40.4
2017-07-31,44.1,30.2,0,19.96,9.5,8.47,40.3
2017-08-01,45.8,29.9,0,23.8,10.44,9.3,40.6
2017-08-02,45.4,30,0,26.45,12.1,9.23,41.2
2017-08-03,44.5,30.5,0,26.04,11.97,8.67,40.6
2017-08-04,44.6,31,0,22.99,11.67,8.71,40.4
2017-08-05,44.2,28.9,0,26.11,9.33,8.53,40.5
2017-08-06,44.2,32.6,0,23.95,8.99,8.52,42.3
2017-08-07,44.7,31.2,0,24.94,12.97,8.87,40.4
2017-08-08,44.5,30.2,0,26.23,11.73,8.83,39.8
2017-08-09,44.4,28.8,0,26.36,12.18,8.81,39.3
2017-08-10,44.9,30,0,26.12,12.38,8.97,40.3
2017-08-11,44.5,29.4,0,25.73,12.29,8.72,39.7
2017-08-12,44.4,28,0,23.08,9.5,8.75,40.5
2017-08-13,44.9,29.3,0,22.83,9.13,8.91,40.5
2017-08-14,45.9,29,0,23.99,10.75,9.47,40.5
2017-08-15,45,29.9,0,24.1,10.21,8.94,41.4
2017-08-16,44.3,30.1,0,22.71,9.62,8.57,41.1
2017-08-17,43.9,28.9,0,17.94,8.85,8.32,39.2
2017-08-18,45,29.9,0,23.44,10.35,8.88,40.8
2017-08-19,44.3,29.3,0,23.42,11.05,8.47,39.7
2017-08-20,43.6,30.9,0,25.09,12.64,8.11,40.1
2017-08-21,43.9,29.9,0,25.03,12.57,8.3,39.6
2017-08-22,43.9,29.4,0,23.05,10.86,8.15,39.9
2017-08-23,42,30.3,0,23.14,12.12,7.27,39
2017-08-24,41.8,29.9,0,24.27,12.18,7.08,39.1
2017-08-25,41.5,28,0,24.6,10.68,7.02,38.3
2017-08-26,42.1,27.1,0,24.91,9.33,7.37,38.1
2017-08-27,42.7,27,0,24.66,8.17,7.87,39
2017-08-28,43.6,26.7,0,24.82,8.73,8.25,40
2017-08-29,43,28.6,0,24.43,9.22,7.89,39.6
2017-08-30,42,27.5,0,24.74,9.9,7.57,38.5
2017-08-31,42.1,25.3,0,24.78,9.7,7.55,37.4
2017-09-01,42.8,26.1,0,24.86,10.96,8.07,37.6
2017-09-02,42.1,27.2,0,25.1,8.88,7.82,38.2
2017-09-03,42.6,26,0,24.11,9.82,7.92,36.8
2017-09-04,42.4,27.8,0,23.83,10.29,7.89,37.1
2017-09-05,42.2,26.6,0,23.26,8.02,7.73,37.5
2017-09-06,41.6,28.4,0,23.71,9.76,7.64,37.6
2017-09-07,40.8,24.7,0,24.27,7.43,7.09,36.7
2017-09-08,41.4,24.6,0,23.77,9.63,7.39,36.9
2017-09-09,39.1,29.8,0,17.7,9.88,6.47,35.5
2017-09-10,40.3,23.2,0,24.53,9.27,7.08,35.4
2017-09-11,39.2,20.5,0,24.41,7.23,6.69,34.5
2017-09-12,41.8,24.5,0,23.21,8.17,7.67,34.9
2017-09-13,41.6,23.7,0,23.35,9.3,7.49,35.4
2017-09-14,40.5,25.3,0,23.66,8.07,7.12,36
2017-09-15,40.9,24.8,0,23.52,8.54,7.28,36.1
2017-09-16,42.3,26.2,0,23.16,8.89,7.84,36.1
2017-09-17,40.7,24.7,0,23.57,8.61,7.13,36.4
2017-09-18,41.1,23.8,0,23.42,9.81,7.34,34.7
2017-09-19,41.3,27,0,21.65,9.36,7.35,35.7
2017-09-20,41,24.3,0,23.03,8.85,7.23,36.3
2017-09-21,41.1,25.3,0,22.56,8.8,7.33,36.5
2017-09-22,39.4,25.6,0,22.55,8.52,6.55,35.2
2017-09-23,37.6,24.9,0,20.64,8.19,5.56,34.2
2017-09-24,37.9,25.7,0,22.22,8.51,5.87,35.1
2017-09-25,36.9,23.6,0,22.63,8.81,5.75,33.3
2017-09-26,37.9,21.1,0,22.63,6.76,6.1,32.8
2017-09-27,38.1,20.6,0,22.48,6.26,6.15,33.2
2017-09-28,38.2,22.5,0,22.13,6.92,6.09,32.9
2017-09-29,38,22,0,22.11,8.12,6.07,32.6
2017-09-30,37.8,22.2,0,22.07,7.96,6.02,32.4
2017-10-01,37.6,21.5,0,21.93,6.92,5.98,33.1
2017-10-02,37.9,20.9,0,21.78,7.62,6.1,33
2017-10-03,37.3,22.6,0,21.55,7.6,5.79,33
2017-10-04,37.6,23.4,0,21.44,9.46,5.9,32.2
2017-10-05,35.4,21.5,0,21.25,8.08,5.08,31.6
2017-10-06,39.1,24,0,21.27,10.24,6.52,32.2
2017-10-07,38.2,22.1,0,21.22,9.67,6.14,31.8
2017-10-08,37.6,22.5,0,20.81,7.78,5.79,32
2017-10-09,37.4,21.6,0,20.79,8.26,5.79,31.2
2017-10-10,36.7,21,0,20.72,7.41,5.56,31.8
2017-10-11,35.2,19.9,0,20.55,7.38,4.94,30.2
2017-10-12,36.9,19.8,0,20.46,7.59,5.57,30.5
2017-10-13,37.5,21.4,0,20.51,7.47,5.89,31.2
2017-10-14,37.9,19,0,20.46,7.41,6.08,30.2
2017-10-15,37.6,18.9,0,20.29,7.3,5.96,30.1
2017-10-16,37.4,18.2,0,20.16,7.47,5.95,29.4
2017-10-17,36.9,21.5,0,19.97,8.44,5.75,30
2017-10-18,34.7,17.5,0,19.85,6.46,4.98,28.8
2017-10-19,35,18.7,0,19.65,6.77,5.09,28.8
2017-10-20,35.3,20.8,0,19.47,8.1,5.18,29
2017-10-21,35.9,21.8,0,19.32,8.62,5.31,29.5
2017-10-22,34,18.2,0,19.22,6.05,4.74,29.2
2017-10-23,35.9,18.4,0,19.04,7.54,5.39,29.2
2017-10-24,35.9,23.1,0,18.82,10.27,5.44,29.9
2017-10-25,35.3,21.7,0,18.68,8.31,5.15,29.8
2017-10-26,34.3,19.3,0,18.83,6.94,4.93,28.6
2017-10-27,33.2,16.4,0,18.67,5.93,4.56,27.2
2017-10-28,33.4,16.4,0,18.7,5.97,4.66,27.3
2017-10-29,33.3,17.4,0,18.47,6.98,4.55,26.3
2017-10-30,33.8,19,0,18.32,7.81,4.72,26.5
2017-10-31,32.7,17.9,0,18.08,6.12,4.35,26.5
2017-11-01,33.2,16.5,0,17.93,7.09,4.57,25.9
2017-11-02,32.4,18,0,17.87,7.68,4.31,26
2017-11-03,32.2,19.7,0,17.51,8.19,4.18,26.2
2017-11-04,31.7,20.6,0,15.46,6.77,3.48,27.4
2017-11-05,31.5,19.2,0,15.94,6.55,3.8,27
2017-11-06,30.8,18.1,0,16.89,6.33,3.59,26
2017-11-07,30.7,15.5,0,16.99,5.75,3.69,25.2
2017-11-08,30.5,16.1,0,17.06,6.15,3.75,24.8
2017-11-09,30.5,14.7,0,16.52,5.8,3.82,23.9
2017-11-10,28.2,16.8,0,16.1,5.5,2.84,24.6
2017-11-11,28.7,16.1,0,15.09,5.43,3.19,24.3
2017-11-12,26.7,17.8,0,15.13,6.15,2.54,23.6
2017-11-13,26.8,14.7,0,15.86,5.08,2.68,23
2017-11-14,28.7,13.3,0,16.02,4.63,3.18,23.3
2017-11-15,31.9,13.9,0,16.02,4.96,4.13,23.9
2017-11-16,28.4,14.3,0,15.9,5.7,3.17,22.9
2017-11-17,27.8,12.2,0,15.96,5.31,3.27,21.3
2017-11-18,28.8,12.4,0,15.63,4.73,3.3,21.9
2017-11-19,28.6,17.2,0,12.96,6.11,3.3,23.1
2017-11-20,28.9,16.5,0,14.89,6.43,3.39,23.5
2017-11-21,22,16.4,1.8,8.15,2.8,1.78,20.5
2017-11-22,22.9,13.5,0.2,14.41,3.67,2.06,19.3
2017-11-23,20.3,11.7,0,13.27,3.48,1.47,17.6
2017-11-24,20.5,9.9,0,15.23,3.81,1.69,17.9
2017-11-25,21.6,8.6,0,11.31,3.98,1.74,17
2017-11-26,27,14.1,0,9.65,4.51,2.36,20.6
2017-11-27,26.4,16.4,0.4,11.71,4.64,2.37,23.6
2017-11-28,20.4,12,0.6,7.61,2.04,0.94,18.2
2017-11-29,27.8,13.6,0.2,13.01,3.8,2.61,21.1
2017-11-30,28.6,17,1.4,11.78,4.39,2.96,22.9
2017-12-01,17.9,12.5,11.3,10.72,2.33,0.86,17.4
2017-12-02,16.5,11.3,9.2,11.17,1.93,0.75,15.7
2017-12-03,17.1,9.7,0,12.7,2.13,0.96,14.2
2017-12-04,17.5,6.2,0,14.99,2.31,1.06,12.4
2017-12-05,18.8,4.3,0,15.13,2.43,1.19,11.9
2017-12-06,20.8,5.7,0,14.63,2.8,1.51,11.9
2017-12-07,18.1,9.1,0,14.14,3.32,1.14,12.8
2017-12-08,12.7,4.1,0,15.17,2.46,0.96,10.8
2017-12-09,12.7,0.4,0,15.44,2.36,1.06,8.4
2017-12-10,14.7,-0.1,0,15.11,2.33,1.25,8.3
2017-12-11,20.2,1.3,0,15.15,2.9,1.98,10.8
2017-12-12,18.2,4.4,0,14.7,2.82,1.59,12.3
2017-12-13,19.9,3.4,0,14.76,2.99,1.94,13
2017-12-14,23.9,8.4,0,15.01,4.47,2.56,15.9
2017-12-15,18.4,7.5,0,14.68,3.29,1.45,14.8
2017-12-16,16.6,5,0,14.76,2.92,1.19,13.1
2017-12-17,16.5,4.7,0,12.66,2.3,1.12,12.5
2017-12-18,18.3,6.1,0,14.66,2.64,1.55,12.7
2017-12-19,21.2,5.3,0,14.39,3.02,1.83,14.1
2017-12-20,23.2,6.9,0,14.37,3.63,2.28,15.4
2017-12-21,23.9,7.6,0,14.54,3.94,2.41,16.2
2017-12-22,24.8,8.2,0,14.51,4.37,2.71,16.6
2017-12-23,25.7,10.7,0,14.46,5.04,2.89,17.6
2017-12-24,26.7,10.6,0,14.79,5.12,3.15,17.5
2017-12-25,28.3,13.4,0,14.23,5.4,3.16,19.2
2017-12-26,17.7,9.3,0,13.37,3.86,1.48,16.8
2017-12-27,17.5,4.7,0,14.61,2.72,1.3,14.3
2017-12-28,20.5,5.1,0,14.48,3.1,1.73,14.7
2017-12-29,21.6,6.3,0,14.62,3.29,1.92,15.4
2017-12-30,24.5,7.6,0,14.77,3.78,2.51,16.1
2017-12-31,25.8,8.5,0,14.69,4.29,2.8,16.9
2018-01-01,25.7,12,0.2,14.03,5,2.11,19
2018-01-02,17.5,8.6,0,14.95,3.66,1.47,16.9
2018-01-03,17.3,5.3,0,14.93,2.63,1.31,14.1
2018-01-04,22,6.2,0,12.69,3.59,2.03,14.4
2018-01-05,20.4,9.4,0,15.13,4.33,1.94,16.5
2018-01-06,19.4,9.7,0,14.55,3.49,1.55,16.4
2018-01-07,17.4,8.8,0,14.51,3.45,1.25,15.5
2018-01-08,16.8,7.6,0,15.16,3.51,1.4,13.9
2018-01-09,16,4.7,0,15.57,3.39,1.46,12.2
2018-01-10,16.4,1.4,0,15.52,2.89,1.52,11.8
2018-01-11,18.9,2.2,0,15.73,3.82,1.96,12.2
2018-01-12,21.3,5.2,0,15.78,4.12,2.16,12.9
2018-01-13,22.5,4.7,0,15.88,3.95,2.31,13.7
2018-01-14,24.1,5.6,0,16.19,4.91,2.66,14
2018-01-15,20.1,7.8,0,14.09,3.87,1.75,15.1
2018-01-16,17.5,6.1,0,15.58,3.16,1.37,14.8
2018-01-17,22.1,6.2,0,15.51,4.21,2.09,14.6
2018-01-18,21.2,6.7,0,15.96,3.73,1.95,15.4
2018-01-19,25,9.7,0,15.44,5.53,2.68,16.8
2018-01-20,15.6,6.8,0,15.98,3.46,1.23,14.6
2018-01-21,15.5,3.2,0,16.32,2.84,1.24,13.1
2018-01-22,22,3.4,0,16.2,4.32,2.15,13.5
2018-01-23,24.5,13.6,0,15.11,5.28,2.31,18.1
2018-01-24,23.3,7.9,0,16.32,4.68,2.28,17.1
2018-01-25,25.8,13.6,0,15.48,5.97,2.5,19.7
2018-01-26,20.7,10.9,0,15.94,4.3,1.86,18.5
2018-01-27,16.4,8.4,0,16.86,4.06,1.4,14.7
2018-01-28,16,4.2,0,16.87,3.62,1.35,13
2018-01-29,14.8,2.9,0,16.97,2.95,1.16,12.9
2018-01-30,17,4.7,0,16.92,3.25,1.46,13.3
2018-01-31,18.3,3.9,0,17.27,3.72,1.71,13.5
2018-02-01,20.2,5.2,0,17.11,4.25,1.91,14.8
2018-02-02,20.1,6,0,17.48,4.31,1.97,15.3
2018-02-03,19,4.2,0,17.65,3.66,1.81,14.4
2018-02-04,20.9,5,0,17.59,3.82,2.16,14.9
2018-02-05,23.3,6.7,0,17.55,4.27,2.56,16.3
2018-02-06,25.9,7.9,0,17.61,4.75,3.04,17.6
2018-02-07,27.8,10,0,17.72,5.65,3.42,19.2
2018-02-08,23.6,10.3,0,17.48,5.56,2.55,18.2
2018-02-09,23.1,7.1,0,18.05,3.77,2.44,17.8
2018-02-10,29,10,0,15.04,4.44,3.58,18.9
2018-02-11,31.4,12.5,0,17.47,5.51,4.15,21
2018-02-12,33.6,17,0,16.43,7.61,4.76,22.7
2018-02-13,33.5,17,0,17.48,8.16,4.44,24.4
2018-02-14,21.7,15.5,0,17.67,5.19,1.89,22.4
2018-02-15,28.6,12.9,0,18.13,6.49,3.17,21.7
2018-02-16,31.3,16.4,0,17.9,7.85,3.91,24.2
2018-02-17,28.1,16.1,0.4,9.8,4.63,2.89,24.1
2018-02-18,21.8,12.5,1.1,19.71,5.41,2.23,21.5
2018-02-19,21.2,8.5,0,19.32,4.05,2.02,18.8
2018-02-20,22.7,8.1,0,13.59,4.25,2.17,17.5
2018-02-21,28.5,15.7,1,12.27,5.59,2.88,21
2018-02-22,26.3,15.7,0,19.04,5.04,2.55,21.7
2018-02-23,26.8,14.2,0,12.79,3.83,2.66,20.3
2018-02-24,20.7,15.7,6.1,11.17,2.71,1.1,19.1
2018-02-25,21.2,11.7,0,19.37,3.49,1.35,18.7
2018-02-26,21.6,13.9,3.5,10.06,2.43,1.03,17.7
2018-02-27,25.7,11.2,0,20,3.87,2.33,18.5
2018-02-28,24.1,12.4,0.4,18.63,3.73,1.86,18.7
2018-03-01,21.9,14.1,0.4,13.4,2.68,1.34,19.1
2018-03-02,22.6,11,0,19.68,3.82,1.83,19.2
2018-03-03,25.6,12,0,19.76,4.66,2.34,21.2
2018-03-04,29.1,15.2,0,17.45,5.5,3.3,23
2018-03-05,29.2,16.6,0.1,19.2,5.93,3.2,24.3
2018-03-06,31.9,17.2,0,20.06,7.37,3.99,24.9
2018-03-07,31.6,15.5,0,21.6,6.24,4.26,25.6
2018-03-08,33.6,15.3,0,21.78,7.25,4.85,26.1
2018-03-09,33.9,16.6,0,21.73,7.43,4.89,26.3
2018-03-10,29.5,18,0,21.94,7.37,3.62,26.1
2018-03-11,25.5,14.7,0.9,13.55,5.29,2.58,22.4
2018-03-12,27.4,13.6,0,21.79,6.69,3.02,23.2
2018-03-13,28.4,14.5,0,21.99,6.48,3.31,24.1
2018-03-14,31.9,16.8,0,22.03,7.9,4.19,25.5
2018-03-15,33.4,17.9,0.2,18.88,7.31,4.49,26.4
2018-03-16,32.3,18.6,0,19.13,8.41,4.31,25.1
2018-03-17,27.2,14.3,0,22.6,6.33,3.05,23.1
2018-03-18,26,12.9,0,22.57,6.46,2.78,23.3
2018-03-19,32.6,14.7,0,22.23,7.47,4.19,25.6
2018-03-20,35.6,22.1,0,22.46,8.82,5.2,29.5
2018-03-21,35.5,20,0,21.76,7.37,5.24,29.8
2018-03-22,32.1,18.1,0,22.97,8.1,4.18,28.2
2018-03-23,32.4,16.8,0,22.77,7.76,4.42,28.1
2018-03-24,35.7,19.7,0,22.8,9.06,5.41,29.2
2018-03-25,35.3,21,0,23.44,8.49,5.32,30.1
2018-03-26,34.2,18.5,0,23.84,8.09,5.11,29.5
2018-03-27,34.8,17.9,0,24,7.96,5.24,28.1
2018-03-28,36.2,20,0,23.54,9.67,5.44,29.7
2018-03-29,38.3,23.5,0,23.07,12.29,5.99,31.7
2018-03-30,30.7,22.3,0,19.42,8.46,3.73,30.8
2018-03-31,27.6,17.7,0.2,23.32,7.29,3.1,27.3
2018-04-01,24.3,18.2,3.4,16.86,4.55,1.92,24.5
2018-04-02,25.7,17.7,1.8,12,3.61,2.09,22.9
2018-04-03,33.2,19,0,21.27,6.85,4.35,26.5
2018-04-04,32.6,19.6,0.2,18.12,6.08,4.08,27.4
2018-04-05,31.5,16.6,3.7,19.11,4.6,3.34,25.1
2018-04-06,28.4,16.7,0.9,20.46,5.04,2.44,23.3
2018-04-07,27.6,16,0,22.54,4.98,2.07,25.1
2018-04-08,31.2,17,2.2,21.19,4.83,3.44,27.4
2018-04-09,32.7,18.7,0,22.93,7.31,4.04,26.2
2018-04-10,33.8,18.6,0,24.6,8.04,4.88,28.5
2018-04-11,32.9,20.6,0.1,22.3,7.21,4.46,29.5
2018-04-12,31.4,18.5,0,24.78,7.46,3.95,29.4
2018-04-13,30.6,17.7,0,24.79,7.44,3.86,28.5
2018-04-14,31.3,16.9,0,24.42,6.75,3.96,29.1
2018-04-15,32.9,19.8,0,24.07,8.09,4.51,29.6
2018-04-16,32.8,18.9,0,25.02,8.03,4.46,30
2018-04-17,30,18.2,0,24.86,7.8,3.48,28.6
2018-04-18,30.3,17.5,0,25.07,7.54,3.63,28.8
2018-04-19,32.8,17.8,0,24.47,7.33,4.36,29.6
2018-04-20,35.5,23,0,21.6,9.46,5.18,31
2018-04-21,35.6,22,0,25.63,7.62,5.41,32.7
2018-04-22,37.5,22.7,0.2,22.78,10.75,5.91,32.2
2018-04-23,29.8,20.4,0,25.17,8.12,3.29,30.7
2018-04-24,31.3,18.6,1,22.86,7.75,3.8,28.7
2018-04-25,32.4,19.1,0,22,6.77,3.85,28.1
2018-04-26,31.6,19.4,3.7,19.15,5.87,3.76,27.2
2018-04-27,28.5,17.9,0,26.08,8.59,3.31,26.2
2018-04-28,31,16.4,0,25.58,8.02,3.88,27.7
2018-04-29,31.2,18.5,0,25.81,7.1,3.91,29.2
2018-04-30,33.4,18.7,0,25.55,7.74,4.44,30.6
2018-05-01,36.6,23.5,0,22.49,10.17,5.39,30.8
2018-05-02,37,22.3,0.4,22.92,9.25,5.84,31.6
2018-05-03,36,22.5,0,24.63,9.68,5.34,32.5
2018-05-04,37.3,24,0,23.7,9.09,5.64,33.3
2018-05-05,38.4,25.3,0,24.02,10.49,5.97,34.3
2018-05-06,39.5,23.4,0,24.79,9.59,6.51,34.7
2018-05-07,42.2,27.7,0,24.36,11.29,7.66,36.2
2018-05-08,40,26,0,21.55,9.89,6.74,34.3
2018-05-09,33.8,24.1,0.2,26.11,9.88,4.85,32
2018-05-10,34.4,20.2,0,26.56,8.55,5.02,31.1
2018-05-11,40.4,22.5,0,24.1,13.65,7.12,32.4
2018-05-12,38.4,23.2,0,26.43,11.6,6.3,34.2
2018-05-13,32.4,21.5,0,26.55,7.44,4.27,33
2018-05-14,33.4,21,0,26.48,9.6,4.45,31.4
2018-05-15,34.9,22,0,26.3,8.84,4.97,32.7
2018-05-16,35.3,23.7,0,25.97,9.33,4.86,34
2018-05-17,35.3,24.2,1.3,22.44,9.3,4.83,33
2018-05-18,35.9,24,0.4,24.6,8.68,5.01,33.9
2018-05-19,32.4,21,1.1,22.46,5.87,3.56,30.5
2018-05-20,35.9,21,0,25.42,6.26,5.15,32.8
2018-05-21,38.2,25,0,20.94,8.64,5.9,33.9
2018-05-22,39.1,24.7,0,25.3,7.69,6.27,35.8
2018-05-23,38.2,27,0,26.6,12.07,6.09,35.4
2018-05-24,39.1,24.7,0,26.6,10.08,6.38,35.3
2018-05-25,37,24.6,0,26.65,8.99,5.55,35.4
2018-05-26,39.2,25.7,0,26.58,8.63,6.44,36.2
2018-05-27,40.5,27.6,0,26.55,11.02,6.97,37
2018-05-28,40.5,27,0,26.7,10.48,6.95,37.8
2018-05-29,39.5,28.3,0,26.12,10.12,6.45,37.3
2018-05-30,41.4,26.3,0,26.64,9.24,7.27,37.8
2018-05-31,41.4,27.5,0,25.3,9,7.15,39.2
2018-06-01,40.7,28.5,0,26.7,9.23,6.93,39.1
2018-06-02,41.5,28.8,0,25.41,10.27,7.14,38.6
2018-06-03,40.4,27.9,0,26.83,9.4,6.76,39.1
2018-06-04,41.5,27.9,0,26.98,9.99,7.4,39
2018-06-05,42.7,28.3,0,26.44,8.65,7.91,39.7
2018-06-06,44.8,28.6,0,25.63,10.33,8.91,40.6
2018-06-07,43.7,32.4,0,21.61,10.16,8.18,40.4
2018-06-08,43.6,29.9,0,26.87,10.48,8.29,40.5
2018-06-09,45.3,28.2,0,24.24,10.47,9.06,39.5
2018-06-10,41.9,30.7,0,27.06,11.29,7.53,39.9
2018-06-11,40.4,28,0,27.49,11.51,7,37.7
2018-06-12,41.1,25.6,0,27.42,10.63,7.3,36.6
2018-06-13,39.2,27.3,0,27.67,11.04,6.62,35.9
2018-06-14,38.6,23.6,0,27.41,8.9,6.17,36.1
2018-06-15,38.4,28.2,0,26.96,10.21,6,37.1
2018-06-16,40.3,24.8,0,27.25,9.81,6.82,37.6
2018-06-17,39.9,25.7,0,27.33,11.5,6.6,36.3
2018-06-18,42.2,26.2,0,27.3,9,7.62,38
2018-06-19,43.4,27.4,0,26.89,8.47,8.2,39.7
2018-06-20,43.1,28.5,0,26.99,10.34,7.95,40.4
2018-06-21,40.9,28.3,0,27.06,9.69,6.9,39.5
2018-06-22,39,27.5,0,27.6,10.92,6.38,37.6
2018-06-23,39,26.5,0,27.55,10.19,6.32,37.3
2018-06-24,39.7,26.1,0,27.52,9.31,6.75,37.3
2018-06-25,40.5,24.7,0,27.4,8.55,6.79,37.6
2018-06-26,42.1,25.7,0,27.44,10.54,7.62,38.1
2018-06-27,43.1,27.2,0,27.27,10.51,7.93,39
2018-06-28,43.3,27.7,0,26.98,9.32,8.08,40.7
2018-06-29,42,27.6,0,27.34,9.75,7.6,40.1
2018-06-30,42.2,28.4,0,27.26,11.3,7.61,39.5
2018-07-01,41.6,27.4,0,27.11,9.44,7.27,39.7
2018-07-02,41.3,27,0,26.87,9.49,7.02,39.4
2018-07-03,42.8,29.3,0,27.49,12.79,8.07,38.9
2018-07-04,44.2,29.7,0,27.51,13.55,8.75,39.2
2018-07-05,44.2,30,0,27.53,13.04,8.58,39.7
2018-07-06,44.4,28,0,26.99,10.17,8.61,40.5
2018-07-07,44.3,30.7,0,26.42,11.06,8.54,40.9
2018-07-08,44.5,31.2,0,26.06,11.44,8.63,41.5
2018-07-09,44.1,30.1,0,26.6,10.2,8.47,41.1
2018-07-10,43.4,29.7,0,27.05,9.63,8.15,40.4
2018-07-11,43.6,28.2,0,27.09,11.72,8.29,39.8
2018-07-12,43.7,27.8,0,27.04,10.92,8.32,39.7
2018-07-13,43.1,29.3,0,26.86,8.17,8.02,41.5
2018-07-14,43.4,30.1,0,26.7,10.31,8.08,42
2018-07-15,42.1,28.3,0,26.83,10.83,7.47,40.5
2018-07-16,40.8,29.5,0,27.13,11.72,6.99,39.1
2018-07-17,40.4,28.6,0,26.74,11.03,6.87,38.6
2018-07-18,40.1,26.7,0,27.04,10.35,6.79,37.6
2018-07-19,41.2,26.2,0,27.21,10.95,7.33,37.6
2018-07-20,41.1,28.6,0,27.17,11.85,7.26,38.5
2018-07-21,41.5,27.3,0,26.98,10.19,7.39,38.7
2018-07-22,40.3,27.9,0,26.33,8.3,6.76,39.6
2018-07-23,39.8,30,0,26.35,11.28,6.49,39.9
2018-07-24,41,28.6,0,24.86,9.64,7.11,39.4
2018-07-25,40.8,27.4,0,22.57,9.06,7.04,38.8
2018-07-26,41.3,28.2,0,26.57,12.88,7.24,37.9
2018-07-27,41.9,27.3,0,26.5,12.31,7.37,38
2018-07-28,41.4,28.5,0,26.15,12.42,7.25,38
2018-07-29,41,26.9,0,26.24,8.78,6.93,39.3
2018-07-30,41.3,27.3,0,25.43,8.82,7.13,39.7
2018-07-31,40.3,29.1,0,25.99,8.76,6.59,40.5
2018-08-01,40.3,26.2,0,26.12,10.02,6.65,38.3
2018-08-02,39.8,27.5,0,26.5,10.04,6.6,37.7
2018-08-03,40.1,25.9,0,26.26,7.46,6.68,38.8
2018-08-04,41.5,27.7,0,26.07,8.45,7.21,39.5
2018-08-05,42.4,28.5,0,24.22,10.23,7.51,39.8
2018-08-06,42.4,31.6,0,26.1,12.52,7.82,40.3
2018-08-07,41.9,27.6,0,26.18,10.83,7.49,38.9
2018-08-08,42.6,27.3,0,26.15,11.73,7.82,38.1
2018-08-09,42,27.7,0,25.33,10.04,7.27,38.9
2018-08-10,41.6,28.2,0,25.71,9.47,7.09,39.6
2018-08-11,42,27.2,0,25.82,8.39,7.42,39.9
2018-08-12,41.9,28,0,25.68,10.19,7.36,38.9
2018-08-13,41.7,27,0,25.56,10.36,7.2,38.7
2018-08-14,39.2,28.2,0,25.78,10.51,6.36,38.3
2018-08-15,39.4,23.4,0,26.3,9.46,6.66,36.3
2018-08-16,40.1,25.5,0,25.72,9.06,6.7,37.3
2018-08-17,40.6,25.3,0,25.71,9.26,7.04,37.1
2018-08-18,41.1,24.7,0,25.84,9.4,7.27,37
2018-08-19,41.9,24.6,0,26.03,10.82,7.69,36.7
2018-08-20,42.3,24.8,0,25.53,8.84,7.69,38.1
2018-08-21,42,25.8,0,25.27,9.54,7.48,38.3
2018-08-22,41.1,27.1,0,25.12,8.79,6.99,38.3
2018-08-23,42.5,27.7,0,25.11,9.46,7.66,38.5
2018-08-24,42.6,26.9,0,24.96,8.84,7.76,39.9
2018-08-25,42.2,28.3,0,24.69,7.68,7.48,39.8
2018-08-26,42.7,27,0,24.78,9.22,7.73,39.7
2018-08-27,42.4,27.5,0,24.94,10.02,7.71,38.3
2018-08-28,43,26.1,0,24.86,9.47,7.98,38.5
2018-08-29,43.2,26.7,0,24.41,10.03,8.08,39.3
2018-08-30,42.2,27.8,0,24.38,8.88,7.48,39.7
2018-08-31,43,27.4,0,24.48,10.26,7.9,38.7
2018-09-01,43.4,29.1,0,24.69,12.37,8.18,38.7
2018-09-02,43.7,27.7,0,24.68,10.25,8.37,39.2
2018-09-03,43.2,27.3,0,23.91,7.98,7.99,39.8
2018-09-04,44.6,28.9,0,21.72,8.95,8.71,39.7
2018-09-05,43.9,28.4,0,23.92,11.39,8.39,38.8
2018-09-06,42.8,26.4,0,23.86,8.86,7.88,38.4
2018-09-07,41.6,27.1,0,23.83,7.81,7.28,38.5
2018-09-08,41.7,27.4,0,23.76,8.34,7.3,38.3
2018-09-09,43,25.6,0,23.78,9.1,7.93,38.2
2018-09-10,43.1,29.7,0,21.84,10.61,7.95,38.9
2018-09-11,41.7,29,0,22.91,9.35,7.29,39.1
2018-09-12,42.5,26.3,0,23.83,10.62,7.73,37.6
2018-09-13,41.9,26.1,0,23.5,9.33,7.53,37.5
2018-09-14,42,25.1,0,23.52,8.77,7.52,37.1
2018-09-15,41.7,25.6,0,23.52,10.42,7.47,36.5
2018-09-16,42,27.1,0,21.99,10.64,7.58,37
2018-09-17,41.5,26,0,22.64,8.56,7.34,37.8
2018-09-18,42.2,27.6,0,21.78,9.73,7.72,37.6
2018-09-19,41.6,26.6,0,22.8,8.58,7.44,37.5
2018-09-20,41.9,27.2,0,22.64,8.69,7.53,37.8
2018-09-21,41.8,24.7,0,21.72,8.12,7.46,37.2
2018-09-22,41.8,25.6,0,22.18,8.35,7.44,37.6
2018-09-23,41.8,27.3,0,20.68,8.16,7.42,37.2
2018-09-24,41.8,27.2,0,20.8,8.44,7.42,37.1
2018-09-25,41.5,28.6,0,20.33,8.39,7.3,37.2
2018-09-26,40.5,27.4,0,21.34,6.5,6.86,38.3
2018-09-27,40.5,26.6,0,21.43,7.96,6.86,36.7
2018-09-28,39.5,24.7,0,20.83,6.88,6.52,36.3
2018-09-29,37.8,22.6,0,22.21,7.64,6.05,34
